,sound_label,sound_start,sound_end,word,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,participant,duration,changeF2,changeF1,trajectory,gender,changeF1norm,changeF2norm,traj_norm,child
4581,price,793.005794396706,793.115190195344,TIME,563.62,538.54,518.28,502.73,469.79,1332.82,1375.42,1385.58,1400.73,1450.55,Denzel,0.109395798638161,117.73,-93.83,150.547075029706,M,-857.711184232526,1076.18392539375,1376.16870943698,teen
4582,price,793.599349926887,793.667535390968,WHY,544.8,541.89,546.29,532.45,508.33,1192.92,1227.41,1281.34,1363.09,1447.58,Denzel,0.0681854640813526,254.66,-36.47,257.258190345808,M,-534.864732408177,3734.81362092312,3772.91837507876,teen
4583,price,794.236415813212,794.376785621352,OUTSIDE,558.31,607.02,583.59,552.37,464.13,1401.05,1439,1430.72,1503.36,1510.31,Denzel,0.140369808140576,109.26,-94.1799999999999,144.248466196352,M,-670.942001328958,778.37251077938,1027.6317115992,teen
4584,price,800.407043008891,800.520044239918,LIKE,574.4,601.51,594.8,587.79,559.99,1407.85,1413.26,1391.91,1428.25,1440.75,Denzel,0.113001231026715,32.9000000000001,-14.41,35.9173788019116,M,-127.520734677601,291.147270707362,317.849447086291,teen
4585,goat,802.679496543333,802.754600842701,MOST,398.65,406.25,418.24,431.46,434.92,750.26,776.22,806.33,876.87,964.04,Denzel,0.0751042993683768,213.78,36.27,216.834963278527,M,482.928411622621,2846.44157255814,2887.11784947197,teen
4586,price,803.011029216284,803.113526744031,TIME,648.86,623.88,582.39,547.33,519.92,1515.42,1520.94,1491.69,1497.41,1574.78,Denzel,0.102497527746777,59.3599999999999,-128.94,141.947642460169,M,-1257.98156145336,579.1359197136,1384.88845126933,teen
4587,face,803.447370219737,803.507547241119,THEY,354.75,351.8,347.87,343.58,334.42,1534.19,1557.06,1610.6,1625,1625.25,Denzel,0.0601770213818327,91.0599999999999,-20.33,93.3018354589018,M,-337.836594985367,1513.20218098217,1550.45619268669,teen
4588,goat,806.319337997007,806.431520239779,SHOW,430.2,449.38,459.74,462.9,468.38,924.65,842.08,813.56,777.36,779.29,Denzel,0.112182242771951,-145.36,38.18,150.290525316801,M,340.339068435403,-1295.74874247696,1339.6997742532,teen
4589,goat,808.327138124519,808.41495618798,SHOWING,469.19,476.46,479.93,490.75,496.31,979.54,943.29,907.64,931.41,970.72,Denzel,0.0878180634606451,-8.81999999999994,27.12,28.5181836728779,M,308.820291990993,-100.434917970521,324.74165962061,teen
4590,goat,808.819591227172,808.993085625555,PHONE,448.69,455.5,438.51,427.02,424.25,784.6,783.73,748.2,763.31,824.9,Denzel,0.173494398382672,40.3,-24.44,47.1317684794449,M,-140.869101410948,232.284156581882,271.661615123087,teen
4591,goat,809.106980265536,809.184484504913,SOCIAL,392.9,386.54,374.063,370.27,369.083,851.24,855.76,887.23,947.72,1083.12,Denzel,0.0775042393769354,231.88,-23.817,233.099943991842,M,-307.299319256177,2991.83634165185,3007.57669342679,teen
4592,face,811.089089639292,811.169808014391,NAME,424.26,412.53,408.28,395.56,393.06,1779.65,1861.65,1912.6,1930.77,1755.21,Denzel,0.0807183750990816,-24.4400000000001,-31.2,39.6327339455658,M,-386.529089091574,-302.781119788401,491.000145839367,teen
4593,goat,811.424986726398,811.491855049712,SOCIAL,391.86,369.33,355.35,356.69,379.53,847.02,799.47,817.28,829.36,873.62,Denzel,0.0668683233143383,26.6,-12.33,29.3187465625665,M,-184.392241181799,397.796724690662,438.45493814378,teen
4594,goat,898.880535055773,899.061574909033,VOTE,428.21,443.62,443.02,435.17,422.26,822.75,799.42,770.11,812.61,800.91,Denzel,0.181039853260245,-21.84,-5.94999999999999,22.6359912528699,M,-32.8656916852825,-120.636421244802,125.033194875223,teen
4595,face,963.161176722768,963.236132037385,GENERATION,397.61,390.26,384.59,369.63,359.37,1482.6,1516.23,1549.74,1603.91,1611.67,Denzel,0.0749553146162043,129.07,-38.24,134.615610164646,M,-510.170628938072,1721.95928548737,1795.94483531851,teen
4596,goat,963.770521349783,963.880685460625,DON'T,426.82,441.39,443.05,386.58,392.65,991.56,926.54,878.56,815.31,763.54,Denzel,0.110164110841993,-228.02,-34.17,230.566062767269,M,-310.17361043298,-2069.82109016471,2092.93263482122,teen
4597,goat,965.473575987714,965.601433350776,EMOTION,440.96,445.27,445.66,439.58,429.64,800.71,848.8,858.22,918.26,972.17,Denzel,0.127857363061821,171.46,-11.32,171.833273844154,M,-88.5361603658806,1341.02562335105,1343.94507855656,teen
4598,goat,966.908527659126,967.02111693953,EMOTION,436.85,441.92,449.37,444.95,437.06,778.02,792.77,824.6,913.69,993.11,Denzel,0.112589280403768,215.09,0.20999999999998,215.090102515202,M,1.8651864480071,1910.39501477089,1910.39592529453,teen
4599,face,968.183478551238,968.274004997061,WAY,397.94,386.59,392.32,383.48,376.95,1629.85,1632.84,1697.13,1732.01,1723.45,Denzel,0.0905264458226611,93.6000000000001,-20.99,95.9246584565201,M,-231.865946014481,1033.95200318987,1059.63133297461,teen
4600,goat,969.710205243073,969.793197875642,SO,446.94,440.98,433.03,415.72,384.08,886.52,833.39,788.87,748.92,720.26,Denzel,0.0829926325686756,-166.26,-62.86,177.746356362093,M,-757.416629096371,-2003.31035242702,2141.71247327297,teen
4601,goat,970.625650927037,970.717494793836,SO,430.64,421.67,427.11,409.29,355.94,931.67,886.1,854.97,829.95,799.65,Denzel,0.0918438667985129,-132.02,-74.7,151.688399029062,M,-813.336835696137,-1437.4394785623,1651.58985914472,teen
4602,goat,974.06745835342,974.143537183581,GOING,504.76,520.1,527.77,537.12,551.79,1210.07,1223.55,1291.04,1333.4,1361.51,Denzel,0.0760788301607818,151.44,47.03,158.574570786113,M,618.174594701427,1990.56688542599,2084.34554594213,teen
4603,goat,975.340747759421,975.481724495795,DON'T,457.22,502.44,514.91,497.87,464.83,987.44,902.18,873.73,923.72,1039.12,Denzel,0.140976736373545,51.6799999999998,7.60999999999996,52.2372903202299,M,53.9805374685069,366.585305699401,370.538371535408,teen
4604,goat,976.438581863024,976.517681733851,NO,428.46,435.86,442.28,439.27,409.88,1044.09,1006.52,1020.33,1029.48,1089.23,Denzel,0.0790998708265533,45.1400000000001,-18.58,48.8143011831575,M,-234.892924676722,570.670969855072,617.122388103456,teen
4605,goat,977.318786409187,977.428850676073,NO,465.86,459.27,446.93,439.73,429.05,918.24,872.04,862.68,882.28,949.44,Denzel,0.110064266885502,31.2,-36.81,48.2536641095783,M,-334.440968368897,283.47074743574,438.413533065875,teen
4606,goat,980.29097773301,980.413589191232,OWN,449.71,448.68,431.91,406.61,398.48,800.99,802.82,792.03,805.51,854.56,Denzel,0.122611458221741,53.5699999999999,-51.23,74.1232608564949,M,-417.823919093689,436.908595468454,604.537797131848,teen
4607,goat,1006.93854901051,1007.02686735663,OLD,460.28,467.04,470.41,471.08,454.32,743.55,791.01,896.64,924.84,1016.1,Denzel,0.0883183461160115,272.55,-5.95999999999998,272.615157502293,M,-67.4831477501986,3085.99528847595,3086.73304575016,teen
4608,goat,1015.7975980551,1015.91777039916,NO,430.47,427.6,433.46,434.56,423.35,905.62,855.97,801.66,885.12,920.99,Denzel,0.120172344069829,15.37,-7.12,16.9390466083543,M,-59.2482409751678,127.899643790496,140.956280244575,teen
4609,price,1076.09788425144,1076.3251686087,DIE,474.19,494.02,502.94,503.28,488.45,1363.37,1275.61,1286.47,1372.15,1459.54,Denzel,0.227284357252984,96.1700000000001,14.26,97.2214816797194,M,62.7407894337734,423.126347815287,427.752630470318,teen
4610,goat,1077.74300600689,1077.83275317555,DON'T,370.59,375.42,371.57,366.1,370.35,915.37,858.4,807,701.57,699.11,Denzel,0.0897471686607787,-216.26,-0.239999999999952,216.260133172991,M,-2.67417906972743,-2409.65819008071,2409.65967394915,teen
4611,face,1079.64218992482,1079.74241095258,FAKE,432.31,431.08,418.6,413.2,391.52,1666.68,1718.1,1762.2,1790.89,1768.46,Denzel,0.100221027765883,101.78,-40.79,109.64940720314,M,-407.000416073219,1015.5553407191,1094.07586059965,teen
4612,face,1081.53567599987,1081.64965178487,FAKE,445.42,440.82,445.82,398.76,365.96,1603.85,1706.37,1762.71,1793,1818.96,Denzel,0.113975784997137,215.11,-79.46,229.3168194878,M,-697.165630418742,1887.3307168308,2011.97841711343,teen
4613,face,1082.02754753561,1082.14624618736,MAKE,432.94,445.77,445.46,421.68,410.39,1669.73,1706.74,1722.58,1773.72,1860.29,Denzel,0.118698651755039,190.56,-22.55,191.889593516689,M,-189.976884038556,1605.40997881983,1616.61139936699,teen
4614,face,1156.26049968441,1156.34708971088,DATE,426.81,436.8,442.37,447.01,448.46,1452.88,1441.61,1451.79,1452.45,1438.64,Denzel,0.0865900264743686,-14.24,21.65,25.9133189692096,M,250.0287952494,-164.453119831476,299.264476802997,teen
4615,face,1159.21179978658,1159.30513731419,DATE,392.76,399.13,412.29,439.19,468.87,1594.4,1576.49,1569.44,1579.3,1530.62,Denzel,0.0933375276035804,-63.7800000000002,76.11,99.3006570975239,M,815.427641529691,-683.326435117118,1063.88780212038,teen
4616,price,1167.13554770626,1167.26231303969,NINE,566.98,568.66,565.37,546.43,535.2,1361.4,1390.99,1428.94,1473.13,1501.64,Denzel,0.126765333432104,140.24,-31.78,143.795778797571,M,-250.699454965907,1106.29614740147,1134.34623571269,teen
4617,price,1169.80397039009,1169.92097720945,NINETEEN,477.7,484.08,475.06,463.74,459.54,1423.87,1444.84,1466.78,1513.99,1542.44,Denzel,0.11700681936054,118.57,-18.16,119.952617728835,M,-155.204629091254,1013.35973961179,1025.1762964278,teen
4618,face,1210.33590597206,1210.45300623053,EIGHT,318.26,328.12,342.55,349.49,370.38,1681.91,1691.78,1678.22,1673.27,1690.72,Denzel,0.117100258469009,8.80999999999995,52.12,52.8593463826408,M,445.088684529195,75.2346759536107,451.402474031517,teen
4619,price,1280.45102228529,1280.60661269841,LIFE,605.66,600.61,613.25,602.57,545.68,1349.74,1359.25,1406.39,1440.23,1463.65,Denzel,0.155590413119171,113.91,-59.98,128.736508030939,M,-385.499329923751,732.114516032252,827.40642852035,teen
4620,price,1282.1784471509,1282.23217435122,WHY,479.98,480.02,463.45,442.83,435.69,1039.38,1071.62,1089.89,1094.35,1130.95,Denzel,0.0537272003184626,91.5699999999999,-44.29,101.718577457611,M,-824.349672744447,1704.35085873129,1893.24172587971,teen
4621,price,1285.28457019171,1285.38919786962,WHY,593.53,602.63,636.05,612.72,553.68,1061.62,1106.83,1203.65,1324.37,1431.46,Denzel,0.104627677911139,369.84,-39.85,371.980709311653,M,-380.874361312356,3534.81991939177,3555.28017765604,teen
4622,price,1291.65910986163,1291.7698086389,WHY,572.48,574.99,552.94,537.5,496.43,1115.14,1224.06,1309.71,1472.33,1464.44,Denzel,0.110698777270954,349.3,-76.05,357.482996099115,M,-686.999458122783,3155.40973993804,3229.33102706378,teen
4623,price,1291.99501669804,1292.0967900623,WHY'S,472.34,493.07,495.83,476.21,421.32,1039.48,1009.12,1055.94,1252.25,1366.15,Denzel,0.10177336426591,326.67,-51.02,330.630200223755,M,-501.309948511643,3209.77892748527,3248.6908790781,teen
4624,trap,1292.72275862938,1292.81561986118,BACK,510.39,540.86,559.73,591.94,617.77,1259.29,1258.37,1357.66,1370.93,1354.22,Denzel,0.0928612317982243,94.9300000000001,107.38,143.325396563205,M,1156.3490804572,1022.27806116411,1543.43630584863,teen
4625,goat,1340.25634911265,1340.41625503905,KNOW,452.99,454.66,438.13,430,418.09,1219.78,1198.32,1213.48,1237.65,1307.7,Denzel,0.15990592640469,87.9200000000001,-34.9,94.5935325484783,M,-218.25332421811,549.82327407611,591.557390493964,teen
4626,trap,1355.93489929882,1356.03981946208,MADNESS,571.8,573.75,573.69,557.85,507.27,1304.11,1327.93,1349.69,1367.29,1382.98,Denzel,0.104920163258612,78.8700000000001,-64.53,101.904846793467,M,-615.039073480504,751.71442314284,971.260848520482,teen
4627,price,1363.21226827892,1363.3048750218,BY,544.17,569.32,571.3,599.73,557.77,984.98,1120.73,1282.07,1380.67,1396.02,Denzel,0.0926067428811166,411.04,13.6,411.264928725998,M,146.857556770557,4438.55368639485,4440.98254544982,teen
4628,face,1368.66772611802,1368.71932007752,WAY,441.17,457.81,472.59,475.62,466.61,1242.05,1354.22,1412,1475.31,1539.81,Denzel,0.0515939595009058,297.76,25.44,298.844794500423,M,493.080977813951,5771.21823718089,5792.24384775463,teen
4629,face,1399.83377134388,1399.92261904762,CAME,463.78,441.38,437.43,443.38,422.74,1825.18,1810.32,1778.32,1750.95,1722.76,Denzel,0.0888477037401572,-102.42,-41.04,110.336476289575,M,-461.914019973156,-1152.7591112488,1241.86075323076,teen
4630,price,1400.77857321876,1400.89059074712,LIFE,572.05,580.47,571.3,563.62,551.84,1347.23,1348.5,1372.05,1365.49,1371.5,Denzel,0.112017528359956,24.27,-20.2099999999999,31.5828592752461,M,-180.41819254445,216.662520190689,281.945689550997,teen
4631,goat,1408.10391830606,1408.25506273621,THOUGH,391.41,411.78,414.54,442.71,431.87,971.15,876.46,802.47,853.28,893.88,Denzel,0.151144430144541,-77.27,40.46,87.221926715706,M,267.690975852089,-511.232864658697,577.076685077279,teen
4632,price,1412.34681527707,1412.45123917973,TRIBAL,594.64,628.2,632.43,631.71,513.38,1373.87,1347.76,1006.93,1317.86,1039.38,Denzel,0.104423902655071,-334.49,-81.26,344.21904029266,M,-778.174325359347,-3203.19382339956,3296.36253329538,teen
4633,goat,1446.26348504481,1446.48124716553,KNOW,365.91,383.95,382.43,416.82,401.58,1115.04,1087.96,1061.91,1027.36,1006.23,Denzel,0.217762120721318,-108.81,35.67,114.507488838067,M,163.802592856123,-499.67367896481,525.837498545527,teen
4634,price,1463.44102612474,1463.53005474769,PRIMARY,534.5,550.96,540.22,517.36,481.93,1157.23,1132.26,1100.5,1096.72,1085.97,Denzel,0.0890286229534922,-71.26,-52.57,88.5527667551952,M,-590.484253895089,-800.41673830253,994.6550201215,teen
4635,price,1465.96035819266,1466.02412782397,PRIMARY,514.89,521.22,528.4,502.51,447.37,1126.51,1113.88,1098.3,1093.4,1057.68,Denzel,0.0637696313094693,-68.8299999999999,-67.52,96.4184593322253,M,-1058.81120234694,-1079.35389599436,1511.9808183352,teen
4636,face,1488.25362070713,1488.32727062365,BASICALLY,401.77,387.81,389.05,401.87,390.7,1602.25,1730.13,1707.97,1722.07,1685.76,Denzel,0.0736499165209352,83.51,-11.07,84.2405187543382,M,-150.305669346595,1133.87772783506,1143.79652732386,teen
4637,foot,1489.52646520147,1489.59852536848,FOOTBALL,361.83,355.47,356.81,348.05,360.54,812.85,751.95,722.92,696.2,683.5,Denzel,0.0720601670154792,-129.35,-1.28999999999996,129.356432387416,M,-17.9017070515928,-1795.02775746016,1795.11702158044,teen
4638,goat,1546.91202781112,1547.06368147259,KNOW,421.12,425.68,425.95,418.65,433.21,911.62,857.23,865.54,843.63,846.05,Denzel,0.151653661464707,-65.5700000000001,12.09,66.6752802768763,M,79.7211216876132,-432.366745165989,439.654932382843,teen
4639,goat,1550.58881431868,1550.69652772624,DON'T,458.07,451.19,449.19,430.31,423.39,908.72,887.14,893.14,902.67,931.47,Denzel,0.107713407562869,22.75,-34.68,41.4760762367898,M,-321.96548957713,211.208618450972,385.059549922618,teen
4640,goat,1550.78054510346,1550.95121994021,KNOW,401.51,414.14,430.43,398.34,411.91,1114.1,1132.34,1113.56,1147.87,1384.67,Denzel,0.170674836747366,270.57,10.4,270.769800568675,M,60.9345829660534,1585.2952031851,1586.46585360131,teen
4641,lot,1589.39483182162,1589.45659781787,FLOCKS,440.27,442.61,462.37,476.57,478.01,959.18,970.4,990.22,991.1,968.56,Denzel,0.0617659962535981,9.38,37.74,38.8881987240345,M,611.015806254424,151.863493976325,629.605301991209,teen
4642,foot,1593.27435128691,1593.33207187223,FOOT,387.46,391,395.66,393.48,395.03,768.95,765.3,773.02,796.19,808.57,Denzel,0.0577205853205669,39.62,7.56999999999999,40.3366991708543,M,131.149051208645,686.410225744587,698.826925382574,teen
4643,foot,1594.61818438487,1594.72216553288,FOOT,393.82,420.12,426.85,436.7,442.22,774.18,801.09,797.03,798.38,843.83,Denzel,0.103981148014782,69.6500000000001,48.4,84.8155793471931,M,465.468990524315,669.832958471459,815.682274782499,teen
4644,lot,1596.75590436174,1596.82454915299,HOT,566.92,571.94,541.41,535.83,533.31,658.83,932,885.38,894.99,896.05,Denzel,0.0686447912496533,237.22,-33.61,239.589149378681,M,-489.622000273324,3455.76110993269,3490.27428035031,teen
4645,foot,1598.80696497858,1598.87828344671,GOOD,368.32,422.75,425.26,389.26,350.53,1415.65,1427.13,1456.04,1412.48,1333.37,Denzel,0.0713184681280836,-82.2800000000002,-17.79,84.1812479118719,M,-249.444505286488,-1153.69836396697,1180.35692747477,teen
4646,goat,1601.64798028471,1601.84219648706,ALSO,424.98,414.53,433.11,432.5,437.39,901.51,841.69,819.81,838.49,786.53,Denzel,0.1942162023538,-114.98,12.41,115.647777756427,M,63.8978615048447,-592.020637858746,595.458959421695,teen
4647,face,1603.66498990653,1603.72604479887,RAISING,391.57,373.03,359.55,340.7,328.81,1619.87,1661.29,1703.29,1785.45,1789.09,Denzel,0.0610548923402803,169.22,-62.76,180.483312247975,M,-1027.92745338435,2771.60426484544,2956.08272048173,teen
4648,face,1608.37517698136,1608.47475724948,THEY,439.2,428.69,428.98,415.37,426.27,1687.43,1704.91,1724.85,1740.28,1726.12,Denzel,0.0995802681165969,38.6899999999998,-12.93,40.7933940730602,M,-129.845000867647,388.53078759236,409.653386605626,teen
4649,face,1609.57328166381,1609.65340281678,THEY,435.14,462.02,463.76,460.01,469.49,1559.56,1598.28,1587.75,1617.32,1609.97,Denzel,0.080121152973561,50.4100000000001,34.35,61.0007426184306,M,428.725732533269,629.172174002973,761.356275521398,teen
4650,goat,1611.6584502459,1611.76218665548,HOMES,473.81,456.75,437.62,416.69,449.3,1009.36,1077.4,1135.81,1176.41,1048.19,Denzel,0.103736409584826,38.83,-24.51,45.9185038954886,M,-236.271913574934,374.314092375141,442.645972414736,teen
4651,face,1614.05122167664,1614.14695067189,SAFETY,387.18,395.57,387.48,382.57,348.56,1704.63,1767.25,1797.66,1803.1,1835.26,Denzel,0.0957289952539213,130.63,-38.62,136.219313241552,M,-403.430537399462,1364.58133351869,1422.96817051333,teen
4652,face,1616.23384318032,1616.34548006194,STAYED,385.25,412.24,407.4,400.57,386.69,1784.93,1804.14,1845.17,1874.36,1858.16,Denzel,0.111636881626964,73.23,1.44,73.2441567635262,M,12.8989629503606,655.966011704796,656.092822516061,teen
4653,price,1617.29897349691,1617.43320342026,WHILE,515.03,526.72,536.69,541.04,546.68,933.93,976.1,931.21,913.95,987.8,Denzel,0.13422992334381,53.87,31.65,62.4795918680652,M,235.789451499076,401.326311287685,465.466941436247,teen
4654,face,1618.55127296896,1618.67253113267,GAVE,355.11,363.45,353.99,345.23,338.13,1876.86,1869.09,1876.95,1867.81,1853.17,Denzel,0.121258163713946,-23.6899999999998,-16.98,29.1468094308793,M,-140.031808827789,-195.368289230288,240.369873154587,teen
4655,goat,1620.00873491784,1620.08296791283,SO,446.51,463.58,466.27,444.72,431.08,1075.14,1011.66,962.1,834.83,808.98,Denzel,0.074232994993281,-266.16,-15.43,266.606883819604,M,-207.859052452304,-3585.46762156223,3591.48763758939,teen
4656,face,1621.65993307892,1621.79465177422,DAYS,336.15,364.7,356.14,340.69,311.14,1810.36,1848.3,1829.19,1821.77,1851.66,Denzel,0.134718695300535,41.3000000000002,-25.01,48.2823994846985,M,-185.646097182034,306.564726654061,358.394203395368,teen
4657,face,1621.89991404314,1621.97931351536,LATER,433.44,443.41,438.14,459.13,511.59,1563.49,1564.49,1528.27,1498.75,1456.49,Denzel,0.079399472223713,-107,78.15,132.500650941797,M,984.263469407044,-1347.6160105765,1668.78503384088,teen
4658,price,1622.3469104077,1622.42173775817,TRIED,610.65,596.76,559.94,552.25,515.59,1520.76,1506.81,1537.97,1548.04,1565.68,Denzel,0.0748273504659664,44.9200000000001,-95.0599999999999,105.139003229059,M,-1270.39109908396,600.315255321395,1405.08787995747,teen
